date,formation_date,gross_ret,net_ret,bench_ret,spread_gross,n_eligible,n_held,turnover,cost
2020-08-31,2020-07-31,-0.03209791837294772,-0.03376458503961438,0.013241883345725458,-0.1603013665114602,88,8,0.6666666666666667,0.001666666666666667
2020-09-30,2020-08-31,-0.03997537835550194,-0.04185037835550194,-0.0577041576083973,-0.02096889557517484,89,8,0.75,0.001875
2020-10-31,2020-09-30,0.07623783730978098,0.07561283730978098,-0.02503050301025129,0.07334450172472586,89,8,0.25,0.000625
2020-11-30,2020-10-31,-0.02185872310002897,-0.022969834211140083,0.19025154337537553,-0.3507433982526314,91,9,0.4444444444444445,0.0011111111111111111
2020-12-31,2020-11-30,0.01003328880978417,0.01003328880978417,0.015146347347083292,-0.00039088944847837787,92,9,0.0,0.0
2021-01-31,2020-12-31,0.14448048729470614,0.14392493173915058,0.03857629572259784,0.12964503292299645,92,9,0.2222222222222222,0.0005555555555555556
2021-02-28,2021-01-31,0.11780428953527895,0.11613762286861229,0.047308069783995474,0.1062341926763562,91,9,0.6666666666666666,0.0016666666666666666
2021-03-31,2021-02-28,0.08918196748232819,0.08807085637121709,0.07302991056703514,-0.0002095323134131133,92,9,0.4444444444444444,0.0011111111111111111
2021-04-30,2021-03-31,0.10150024980708838,0.10038913869597728,-0.005362768747517819,0.13551620575012777,92,9,0.4444444444444444,0.0011111111111111111
2021-05-31,2021-04-30,0.0754816322719602,0.07492607671640464,0.011247045027858183,0.06768422864774029,92,9,0.2222222222222222,0.0005555555555555556
2021-06-30,2021-05-31,0.02729103090939227,0.02617991979828116,0.001611124326309144,0.04593060070432615,92,9,0.4444444444444444,0.0011111111111111111
2021-07-31,2021-06-30,-0.028193159183777183,-0.029304270294888295,-0.03967762150011089,0.006005221837102871,92,9,0.4444444444444444,0.0011111111111111111
2021-08-31,2021-07-31,0.032207604148616675,0.029985381926394453,0.0733574265161085,-0.04557734731737412,91,9,0.8888888888888888,0.0022222222222222222
2021-09-30,2021-08-31,-0.04096697366189644,-0.04152252921745199,-0.024585558601587728,0.010734477064250472,91,9,0.2222222222222222,0.0005555555555555556
2021-10-31,2021-09-30,-0.005310126075446601,-0.006421237186557713,0.022462402087433494,-0.01532094503572622,91,9,0.4444444444444444,0.0011111111111111111
2021-11-30,2021-10-31,0.01108859049753467,0.009977479386423559,-0.02314906531101755,0.007774724169417527,93,9,0.4444444444444444,0.0011111111111111111
2021-12-31,2021-11-30,0.06761392312281388,0.06539170090059165,0.05617836805981658,0.04019936664170746,93,9,0.8888888888888888,0.0022222222222222222
2022-01-31,2021-12-31,-0.08823823755731265,-0.08934934866842376,-0.01787591698784887,-0.0586669919146066,93,9,0.4444444444444444,0.0011111111111111111
2022-02-28,2022-01-31,0.021656342041929455,0.019989675375262788,0.010337628380260661,0.03798651634816477,90,9,0.6666666666666666,0.0016666666666666666
2022-03-31,2022-02-28,0.011074543058917011,0.008852320836694788,0.010474581032214079,0.04346673217097844,91,9,0.8888888888888888,0.0022222222222222222
2022-04-30,2022-03-31,-0.02573694198620317,-0.027403608652869837,0.004350934952701587,-0.03657163475214894,91,9,0.6666666666666666,0.0016666666666666666
2022-05-31,2022-04-30,-0.024398283792072872,-0.02606495045873954,0.0031233865638001144,-0.006962033663494571,91,9,0.6666666666666666,0.0016666666666666666
2022-06-30,2022-05-31,-0.04752453134443321,-0.049746753566655436,-0.06248513246545114,0.05863409119603187,91,9,0.8888888888888888,0.0022222222222222222
2022-07-31,2022-06-30,-0.012712410855600672,-0.013823521966711784,-0.0034138426024844138,-0.01913234842053957,91,9,0.4444444444444444,0.0011111111111111111
2022-08-31,2022-07-31,0.09229796213352975,0.08952018435575197,0.041708508536449855,0.14212703178044966,89,8,1.1111111111111112,0.002777777777777778
2022-09-30,2022-08-31,-0.04731504152335904,-0.04856504152335904,-0.059747747781725834,0.06978880218486797,89,8,0.5,0.00125
2022-10-31,2022-09-30,0.04380388185203072,0.04213721518536405,0.010588767020058171,0.07993127777909304,90,9,0.6666666666666667,0.001666666666666667
2022-11-30,2022-10-31,-0.0323267208074591,-0.033437831918570214,0.031946013025838375,-0.13915619070607782,90,9,0.4444444444444444,0.0011111111111111111
2022-12-31,2022-11-30,-0.03970973842675659,-0.04137640509342325,0.010053282074766044,-0.04572165465225035,91,9,0.6666666666666666,0.0016666666666666666
2023-01-31,2022-12-31,0.04531370315198307,0.04475814759642752,0.004529478732467041,-0.005557425090846176,91,9,0.2222222222222222,0.0005555555555555556
2023-02-28,2023-01-31,-0.025185467815457843,-0.027407690037680066,-0.03358347734365677,0.017914893317684304,93,9,0.8888888888888888,0.0022222222222222222
2023-03-31,2023-02-28,-0.002765807664480683,-0.003876918775591794,-0.026389852983855634,0.10718492290841489,93,9,0.4444444444444444,0.0011111111111111111
2023-04-30,2023-03-31,-0.019292553770255974,-0.021514775992478197,-0.04841407302026829,0.07986529248001001,93,9,0.8888888888888888,0.0022222222222222222
2023-05-31,2023-04-30,-0.011179886253450098,-0.01340210847567232,-0.007576949201111033,-0.013372521051434173,94,9,0.8888888888888888,0.0022222222222222222
2023-06-30,2023-05-31,0.0009766170894613586,-0.0006900495772053079,-0.033794221258853924,0.15688253343684436,94,9,0.6666666666666666,0.0016666666666666666
2023-07-31,2023-06-30,0.08283737422575305,0.08117070755908638,0.02873355703780209,0.06891006140593237,94,9,0.6666666666666666,0.0016666666666666666
2023-08-31,2023-07-31,0.023525743642601245,0.022414632531490133,0.04261910944434333,-0.16156380481195898,92,9,0.4444444444444444,0.0011111111111111111
2023-09-30,2023-08-31,-0.06678359713033181,-0.06733915268588737,-0.0550340185394615,0.024577411298029803,92,9,0.2222222222222222,0.0005555555555555556
2023-10-31,2023-09-30,-0.06251074898618951,-0.06417741565285617,-0.08257813197838013,0.15636430604022256,92,9,0.6666666666666666,0.0016666666666666666
2023-11-30,2023-10-31,-0.014222421598953705,-0.015333532710064816,0.012108054342333708,-0.08021459477324816,92,9,0.4444444444444444,0.0011111111111111111
2023-12-31,2023-11-30,0.030521914274835575,0.028855247608168908,0.024976093914614937,0.03685001944559732,94,9,0.6666666666666666,0.0016666666666666666
2024-01-31,2023-12-31,-0.05695470692188141,-0.058065818032992524,-0.04012415154687663,0.028133223004407723,94,9,0.4444444444444444,0.0011111111111111111
2024-02-29,2024-01-31,0.03262309286263449,0.03040087064041227,0.0015811589350270515,0.07193021057497437,96,9,0.8888888888888888,0.0022222222222222222
2024-03-31,2024-02-29,0.024312469492147454,0.0237569139365919,0.010644581655201496,-0.033682899026492547,96,9,0.2222222222222222,0.0005555555555555556
2024-04-30,2024-03-31,0.001458001302893715,0.000346890191782604,0.005001300633490508,0.02711261682166689,96,9,0.4444444444444444,0.0011111111111111111
2024-05-31,2024-04-30,-0.03462619546741722,-0.03573730657852833,-0.016385542967192853,0.052554007859044856,96,9,0.4444444444444444,0.0011111111111111111
2024-06-30,2024-05-31,-0.025126303182149493,-0.027348525404371715,-0.07524155631474494,0.18786448678364076,96,9,0.8888888888888888,0.0022222222222222222
2024-07-31,2024-06-30,-0.05704826960890219,-0.060381602942235525,-0.03721856467224723,0.14804626495164633,96,9,1.3333333333333333,0.003333333333333333
2024-08-31,2024-07-31,0.03150825484541332,0.0292860326231911,0.043598379650959355,-0.16020323092811029,96,9,0.8888888888888888,0.0022222222222222222
2024-09-30,2024-08-31,0.08744144209907101,0.08577477543240435,0.10624665401638296,-0.04826650372100627,96,9,0.6666666666666666,0.0016666666666666666
2024-10-31,2024-09-30,4.319537180335558e-05,-0.0010679157393077554,-0.02274209192739189,0.01849714667992772,96,9,0.4444444444444444,0.0011111111111111111
2024-11-30,2024-10-31,-0.02452828100911923,-0.026194947675785896,-0.047415268200188466,0.06083657587259185,96,9,0.6666666666666666,0.0016666666666666666
2024-12-31,2024-11-30,0.0019327612490264157,0.0008216501379153046,-0.024841780941199598,0.06416014974216269,96,9,0.4444444444444444,0.0011111111111111111
2025-01-31,2024-12-31,-0.11772792675208217,-0.11883903786319328,-0.0931541051244655,0.004585791515575671,96,9,0.4444444444444444,0.0011111111111111111
2025-02-28,2025-01-31,-0.07317734137613993,-0.0748440080428066,-0.05345013310027846,0.0649045440884525,98,9,0.6666666666666666,0.0016666666666666666
2025-03-31,2025-02-28,-0.00623004035647,-0.007896707023136667,-0.05295286784513846,-0.017078365374386957,98,9,0.6666666666666666,0.0016666666666666666
2025-04-30,2025-03-31,-0.011502595871575748,-0.01261370698268686,0.031315872627167465,-0.09629929798995078,98,9,0.4444444444444444,0.0011111111111111111
2025-05-31,2025-04-30,-0.010373772628755705,-0.010929328184311261,-0.050657187980221015,0.016031065957543715,98,9,0.2222222222222222,0.0005555555555555556
2025-06-30,2025-05-31,-0.0455827539239762,-0.04669386503508731,-0.05545713758800903,0.0010809014805162193,98,9,0.4444444444444444,0.0011111111111111111
2025-07-31,2025-06-30,0.044165783162403854,0.0436102276068483,0.1494839652253316,-0.20816084004658994,98,9,0.2222222222222222,0.0005555555555555556
2025-08-31,2025-07-31,-0.007168065553930508,-0.008279176665041618,0.0020922998163057593,-0.019100588253237943,98,9,0.4444444444444444,0.0011111111111111111
2025-09-30,2025-08-31,0.018821300790262747,0.017710189679151635,0.04004081927446395,-0.060220493473645734,98,9,0.4444444444444444,0.0011111111111111111
2025-10-31,2025-09-30,0.08246057865043721,0.08023835642821499,-0.024756143506700037,0.15552621303750896,98,9,0.8888888888888888,0.0022222222222222222
2025-11-30,2025-10-31,-0.06136103052306277,-0.06247214163417388,-0.04069752883238654,-0.061234813472447316,98,9,0.4444444444444444,0.0011111111111111111
2025-12-31,2025-11-30,-0.013532499417697222,-0.013532499417697222,0.02417040658492395,-0.08415569478436401,98,9,0.0,0.0
2026-01-31,2025-12-31,0.05464579178089701,0.0535346806697859,0.03188023533368753,0.08190536161649935,98,9,0.4444444444444444,0.0011111111111111111
2026-02-28,2026-01-31,0.1659055426281201,0.16479443151700898,0.1425066023130037,-0.011116570739702708,98,9,0.4444444444444444,0.0011111111111111111
2026-03-31,2026-02-28,-0.004367289034869875,-0.0071450668126476526,-0.058553143877386915,0.1270243115883909,98,9,1.1111111111111112,0.002777777777777778
2026-04-30,2026-03-31,0.0697908698075442,0.06812420314087754,0.02886259441919153,0.09661458891354983,98,9,0.6666666666666666,0.0016666666666666666
2026-05-31,2026-04-30,0.0570109175149632,0.055344250848296535,0.04681177778896544,0.03295909328020301,99,9,0.6666666666666666,0.0016666666666666666
2026-06-30,2026-05-31,0.06172102170536357,0.060721021705363566,0.04808370714394784,0.007337475100019232,100,10,0.3999999999999999,0.0009999999999999998
2026-07-31,2026-06-30,-0.01006574586499689,-0.011065745864996888,0.020159944702755405,-0.04078408354465812,100,10,0.4,0.001
