index,period_start,period_end,symbol,source
SET100,2026-01-01,2026-06-30,SAWAD,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,SCB,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,SCC,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,SCGP,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,SIRI,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,SISB,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,SJWD,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,SPALI,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,SPRC,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,STA,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,STECON,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,STGT,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TASCO,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TCAP,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TFG,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TIDLOR,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TISCO,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TLI,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TOA,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TOP,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TRUE,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TTB,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,TU,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,VGI,SET50_100_H1_2026.pdf
SET100,2026-01-01,2026-06-30,WHA,SET50_100_H1_2026.pdf
SET100,2026-07-01,2026-12-31,AAV,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,ADVANC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,AEONTS,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,AMATA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,AOT,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,AP,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,AURA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,AWC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BAM,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BANPU,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BBL,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BCH,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BCP,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BCPG,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BDMS,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BEM,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BGRIM,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BH,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BJC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BLA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BTG,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,BTS,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,CBG,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,CCET,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,CENTEL,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,CHG,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,CK,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,COM7,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,CPALL,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,CPF,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,CPN,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,CRC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,DELTA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,DOHOME,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,EA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,EGCO,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,ERW,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,GFPT,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,GLOBAL,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,GPSC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,GULF,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,GUNKUL,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,HANA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,HMPRO,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,ICHI,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,IRPC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,IVL,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,JMT,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,JTS,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,KBANK,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,KCE,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,KKP,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,KTB,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,KTC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,LH,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,M,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,MEGA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,MINT,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,MOSHI,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,MRDIYT,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,MTC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,OR,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,OSP,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,PLANB,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,PR9,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,PRM,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,PTG,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,PTT,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,PTTEP,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,PTTGC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,QH,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,RATCH,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,RCL,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,SAWAD,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,SCB,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,SCC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,SCGP,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,SIRI,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,SPALI,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,SPRC,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,STA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,STECON,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,STGT,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TASCO,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TCAP,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TFG,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,THAI,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,THCOM,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TIDLOR,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TISCO,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TLI,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TOA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TOP,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TRUE,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TTB,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,TU,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,VGI,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,WHA,SET50-SET100-H2-2026.pdf
SET100,2026-07-01,2026-12-31,WHAUP,SET50-SET100-H2-2026.pdf
